#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-16T17:45:07 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-16T17:45:07	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/385/816/rawcurve&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_33850816
#Name: J/A+A/385/816
#Title: LSB galaxies rotation curves (de Blok+ 2002)
#INFO	ivoid=ivo://cds.vizier/j/a+a/385/816	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/385/816	    IVOID of underlying data collection
#INFO	creator=de Blok W.J.G.	    First author or institution
#INFO	cites=bibcode:2002A&A...385..816D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2002	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/385/816	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.33850816	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-11-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_385_816_rawcurve:
#Name: J/A+A/385/816/rawcurve
#Title: Raw rotation curves
#Column	Name	(a11)	Name of the galaxy	[ucd=meta.id;meta.main]
#Column	r	(F8.1)	Angular radius	[ucd=phys.angSize]
#Column	Vrot	(F9.2)	Rotation velocity (1)	[ucd=phys.veloc.rotat]
#Column	e_Vrot	(F6.2)	Error in rotation velocity (1)	[ucd=stat.error]
Name	r	Vrot	e_Vrot
NGC3274    	    28.8	   -52.62	  2.76
NGC3274    	    30.6	   -45.78	  2.23
NGC3274    	    32.4	   -47.30	  2.16
NGC3274    	    34.2	   -54.28	  1.37
NGC3274    	    36.0	   -55.91	  0.96
NGC3274    	    37.8	   -57.05	  0.84
NGC3274    	    39.6	   -58.69	  0.94
NGC3274    	    41.4	   -64.43	  1.01
NGC3274    	    43.2	   -67.56	  1.14
NGC3274    	    45.0	   -68.21	  0.98
NGC3274    	    46.8	   -67.10	  0.98
NGC3274    	    48.6	   -70.21	  1.61
NGC3274    	    50.4	   -66.51	  3.83
NGC4395    	  -174.0	    55.40	 12.42
NGC4395    	  -172.2	    41.16	  5.29
NGC4395    	  -170.4	    38.15	  7.30
NGC4395    	  -169.8	    45.30	 11.22
NGC4395    	  -168.6	    45.45	  9.35
NGC4395    	  -168.0	    48.75	  6.93
NGC4395    	  -166.8	    39.92	 10.05
NGC4395    	  -166.2	    45.29	  3.54
NGC4395    	  -165.0	    52.56	 14.21
NGC4395    	  -164.4	    42.45	  2.95
NGC4395    	  -163.2	    42.57	 16.88
NGC4395    	  -162.6	    42.37	  5.48
NGC4395    	  -161.4	    51.42	  8.43
NGC4395    	  -160.8	    39.31	 10.65
NGC4395    	  -159.6	    44.88	 14.51
NGC4395    	  -154.2	    57.14	 11.01
NGC4395    	  -148.8	    45.84	  9.35
NGC4395    	  -147.0	    44.72	 11.73
NGC4395    	  -145.2	    44.02	  6.80
NGC4395    	  -143.4	    38.03	  4.16
NGC4395    	  -142.8	    51.25	 15.57
NGC4395    	  -141.6	    35.62	  2.56
NGC4395    	  -141.0	    36.50	  9.12
NGC4395    	  -139.8	    36.89	  1.66
NGC4395    	  -139.2	    36.01	  2.74
NGC4395    	  -138.0	    35.18	  1.44
NGC4395    	  -137.4	    37.02	  1.52
NGC4395    	  -136.2	    34.49	  1.73
NGC4395    	  -135.6	    39.08	  1.05
NGC4395    	  -134.4	    36.89	  2.48
NGC4395    	  -133.8	    38.41	  1.04
NGC4395    	  -132.6	    36.06	  3.26
NGC4395    	  -132.0	    38.69	  1.07
NGC4395    	  -130.8	    40.71	  4.90
NGC4395    	  -130.2	    39.13	  2.01
NGC4395    	  -129.0	    34.31	  7.55
NGC4395    	  -128.4	    36.82	  1.95
NGC4395    	  -127.2	    42.51	  8.38
NGC4395    	  -126.6	    38.61	  2.83
NGC4395    	  -124.8	    40.84	  6.87
NGC4395    	  -123.0	    31.83	  7.06
NGC4395    	  -120.0	    53.11	 20.93
NGC4395    	  -116.4	    44.87	 10.67
NGC4395    	  -112.2	    30.87	 12.56
NGC4395    	  -110.4	    32.70	  7.06
NGC4395    	  -108.6	    34.98	  7.07
NGC4395    	  -106.8	    29.06	  6.12
NGC4395    	  -105.0	    40.08	  7.47
NGC4395    	   -69.6	    41.75	  8.40
NGC4395    	   -67.8	    28.63	  4.80
NGC4395    	   -66.0	    31.13	  3.48
NGC4395    	   -64.2	    26.79	  2.64
NGC4395    	   -63.6	    26.31	 11.75
NGC4395    	   -62.4	    28.71	  1.97
NGC4395    	   -61.8	    31.86	  6.58
NGC4395    	   -60.6	    29.13	  1.54
NGC4395    	   -60.0	    24.09	  4.41
NGC4395    	   -58.8	    30.43	  1.16
NGC4395    	   -58.2	    28.60	  2.69
NGC4395    	   -57.0	    29.44	  1.84
NGC4395    	   -56.4	    32.30	  1.92
NGC4395    	   -55.2	    30.67	  2.19
NGC4395    	   -54.6	    33.57	  1.27
NGC4395    	   -53.4	    29.62	  3.29
NGC4395    	   -52.8	    31.79	  1.65
NGC4395    	   -51.6	    23.91	  5.21
NGC4395    	   -51.0	    29.92	  2.95
NGC4395    	   -49.8	    30.67	  5.95
NGC4395    	   -49.2	    25.97	  7.18
NGC4395    	   -48.0	    26.74	  3.40
NGC4395    	   -46.2	    26.64	  3.17
NGC4395    	   -44.4	    24.63	  2.03
NGC4395    	   -43.8	    26.98	  5.19
NGC4395    	   -42.6	    27.27	  2.21
NGC4395    	   -42.0	    23.82	  2.04
NGC4395    	   -40.8	    25.55	  2.74
NGC4395    	   -40.2	    23.76	  1.19
NGC4395    	   -39.0	    26.19	  3.38
NGC4395    	   -38.4	    23.51	  1.35
NGC4395    	   -37.2	    21.21	  4.48
NGC4395    	   -36.6	    24.15	  1.52
NGC4395    	   -35.4	    20.79	  3.89
NGC4395    	   -34.8	    21.97	  3.05
NGC4395    	   -33.6	    22.02	  4.82
NGC4395    	   -33.0	    21.20	  5.05
NGC4395    	   -31.8	    21.54	  4.88
NGC4395    	   -31.2	     8.94	  4.05
NGC4395    	   -30.0	    27.55	  3.85
NGC4395    	   -29.4	     8.73	  2.76
NGC4395    	   -28.2	    22.00	  4.01
NGC4395    	   -27.6	     9.74	  3.39
NGC4395    	   -26.4	    17.66	  2.83
NGC4395    	   -25.8	    12.71	  2.92
NGC4395    	   -25.2	    10.53	  3.93
NGC4395    	   -24.6	    18.17	  2.27
NGC4395    	   -24.0	     9.35	  4.08
NGC4395    	   -23.4	    10.64	  3.32
NGC4395    	   -22.8	    19.71	  1.42
NGC4395    	   -22.2	    13.71	  3.74
NGC4395    	   -21.6	    17.52	  3.10
NGC4395    	   -21.0	    19.22	  1.46
NGC4395    	   -20.4	    23.06	  3.09
NGC4395    	   -19.8	    17.89	  3.30
NGC4395    	   -19.2	    18.80	  1.34
NGC4395    	   -18.6	    20.63	  2.07
NGC4395    	   -18.0	    14.61	  3.40
NGC4395    	   -17.4	    19.69	  1.76
NGC4395    	   -16.8	    21.96	  2.17
NGC4395    	   -16.2	    13.65	  2.54
NGC4395    	   -15.6	    19.91	  2.21
NGC4395    	   -15.0	    17.45	  2.28
NGC4395    	   -14.4	    18.11	  3.19
NGC4395    	   -13.8	    17.61	  1.81
NGC4395    	   -13.2	    16.82	  2.49
NGC4395    	   -12.6	    13.86	  2.89
NGC4395    	   -12.0	    14.68	  1.91
NGC4395    	   -11.4	    14.45	  3.11
NGC4395    	   -10.8	    12.17	  3.86
NGC4395    	   -10.2	    10.25	  2.46
NGC4395    	    -9.6	    11.27	  4.35
NGC4395    	    -9.0	     9.64	  3.49
NGC4395    	    -8.4	     6.37	  1.72
NGC4395    	    -7.8	     7.14	  4.20
NGC4395    	    -7.2	     9.52	  1.92
NGC4395    	    -6.6	     5.34	  1.74
NGC4395    	    -6.0	     4.78	  1.87
NGC4395    	    -5.4	     5.22	  1.65
NGC4395    	    -4.8	     3.71	  1.61
NGC4395    	    -4.2	     7.05	  2.07
NGC4395    	    -3.6	     6.56	  1.91
NGC4395    	    -3.0	     2.46	  1.20
NGC4395    	    -2.4	     5.96	  1.99
NGC4395    	    -1.8	     6.83	  1.86
NGC4395    	    -1.2	    -0.26	  0.98
NGC4395    	    -0.6	     6.12	  1.97
NGC4395    	     0.0	     6.39	  1.83
NGC4395    	     0.6	    -2.37	  0.84
NGC4395    	     1.2	     5.12	  1.89
NGC4395    	     1.8	     6.34	  2.04
NGC4395    	     2.4	    -2.98	  0.80
NGC4395    	     3.0	     2.98	  1.44
NGC4395    	     3.6	     5.57	  1.70
NGC4395    	     4.2	    -3.55	  0.75
NGC4395    	     4.8	    -0.05	  0.85
NGC4395    	     5.4	     2.61	  1.31
NGC4395    	     6.0	    -1.53	  0.98
NGC4395    	     6.6	    -1.16	  0.70
NGC4395    	     7.2	     0.15	  1.03
NGC4395    	     7.8	    -0.59	  1.28
NGC4395    	     8.4	    -2.27	  0.74
NGC4395    	     9.0	    -2.68	  0.84
NGC4395    	     9.6	    -2.46	  2.36
NGC4395    	    10.2	    -3.80	  1.13
NGC4395    	    10.8	    -4.48	  0.96
NGC4395    	    11.4	    -5.27	  4.28
NGC4395    	    12.0	    -2.92	  2.02
NGC4395    	    12.6	    -6.27	  1.58
NGC4395    	    13.2	    -0.40	  6.61
NGC4395    	    13.8	    -6.61	  5.06
NGC4395    	    14.4	    -7.41	  2.60
NGC4395    	    15.0	    -3.74	  9.24
NGC4395    	    15.6	   -16.37	 10.94
NGC4395    	    16.2	   -12.12	  3.74
NGC4395    	    16.8	    -8.28	  7.14
NGC4395    	    17.4	   -18.19	 11.29
NGC4395    	    18.0	   -11.18	  3.93
NGC4395    	    18.6	     7.17	 12.88
NGC4395    	    19.2	   -16.70	  8.12
NGC4395    	    19.8	   -20.14	 10.56
NGC4395    	    20.4	     2.38	  9.90
NGC4395    	    21.0	   -15.09	  6.25
NGC4395    	    21.6	   -24.18	  8.99
NGC4395    	    22.8	   -27.03	 14.41
NGC4395    	    23.4	   -12.24	  5.75
NGC4395    	    24.6	   -16.24	  7.86
NGC4395    	    25.2	   -17.72	 12.07
NGC4395    	    27.0	   -16.54	 16.76
NGC4395    	    27.6	    -6.05	 14.42
NGC4395    	    28.2	   -38.43	 16.43
NGC4395    	    28.8	   -15.26	 10.61
NGC4395    	    29.4	    -9.68	 16.67
NGC4395    	    30.0	   -14.93	 12.30
NGC4395    	    30.6	   -18.86	  9.86
NGC4395    	    31.8	   -18.50	 11.03
NGC4395    	    32.4	   -24.11	  6.98
NGC4395    	    33.6	   -25.99	  6.06
NGC4395    	    34.2	   -21.02	 10.59
NGC4395    	    34.8	   -22.33	 19.11
NGC4395    	    35.4	   -27.40	 11.75
NGC4395    	    36.0	   -24.36	  5.38
NGC4395    	    36.6	   -30.36	  6.95
NGC4395    	    37.2	   -20.86	  8.43
NGC4395    	    37.8	   -21.96	  5.52
NGC4395    	    38.4	   -33.39	  5.28
NGC4395    	    39.0	   -35.67	 10.62
NGC4395    	    39.6	   -27.87	  5.58
NGC4395    	    40.2	   -29.41	  4.03
NGC4395    	    40.8	   -25.47	  7.80
NGC4395    	    41.4	   -25.69	  3.57
NGC4395    	    42.0	   -31.17	  5.72
NGC4395    	    42.6	   -28.10	  3.81
NGC4395    	    43.2	   -30.05	  3.97
NGC4395    	    43.8	   -26.53	  3.90
NGC4395    	    44.4	   -32.48	  3.41
NGC4395    	    45.0	   -33.25	  2.80
NGC4395    	    45.6	   -26.15	  6.32
NGC4395    	    46.2	   -32.05	  2.25
NGC4395    	    46.8	   -33.52	  1.90
NGC4395    	    47.4	   -25.38	  5.41
NGC4395    	    48.0	   -34.34	  1.47
NGC4395    	    48.6	   -33.41	  1.38
NGC4395    	    49.2	   -20.23	  5.81
NGC4395    	    49.8	   -30.70	  2.19
NGC4395    	    50.4	   -31.71	  2.52
NGC4395    	    51.0	   -30.93	 11.89
NGC4395    	    51.6	   -33.18	  7.07
NGC4395    	    52.2	   -33.06	  2.79
NGC4395    	    53.4	   -30.71	  5.64
NGC4395    	    54.0	   -33.00	  7.46
NGC4395    	    55.2	   -29.99	  9.36
NGC4395    	    55.8	   -38.22	  5.18
NGC4395    	    57.6	   -25.18	 11.93
NGC4395    	    60.6	   -46.08	 19.22
NGC4395    	    66.6	   -56.70	 10.23
NGC4395    	    71.4	   -31.06	 13.88
NGC4395    	    73.2	   -44.35	 10.19
NGC4395    	    73.8	   -57.81	 10.93
NGC4395    	    79.2	   -34.95	 15.77
NGC4395    	    85.8	   -33.09	  9.17
NGC4395    	    91.8	   -38.72	 11.87
NGC4395    	    94.8	   -33.51	 15.08
NGC4395    	    95.4	   -40.21	  6.61
NGC4395    	    96.6	   -51.28	 10.32
NGC4395    	    97.2	   -48.53	 11.52
NGC4395    	    98.4	   -43.83	  6.40
NGC4395    	    99.0	   -40.50	  9.00
NGC4395    	   100.2	   -41.43	  6.84
NGC4395    	   100.8	   -41.73	  8.94
NGC4395    	   102.0	   -42.39	  4.78
NGC4395    	   102.6	   -38.04	  6.23
NGC4395    	   103.8	   -43.74	  4.54
NGC4395    	   104.4	   -31.30	  6.98
NGC4395    	   105.6	   -42.07	  4.74
NGC4395    	   106.2	   -46.44	  5.04
NGC4395    	   107.4	   -40.74	  4.71
NGC4395    	   108.0	   -44.49	  3.60
NGC4395    	   109.2	   -43.55	  2.95
NGC4395    	   109.8	   -43.93	  2.94
NGC4395    	   111.0	   -36.95	  2.40
NGC4395    	   111.6	   -41.53	  2.13
NGC4395    	   112.8	   -39.10	  1.98
NGC4395    	   113.4	   -41.99	  1.62
NGC4395    	   114.6	   -40.03	  1.90
NGC4395    	   115.2	   -39.19	  1.68
NGC4395    	   116.4	   -38.84	  2.22
NGC4395    	   117.0	   -41.28	  1.85
NGC4395    	   118.2	   -41.17	  2.05
NGC4395    	   118.8	   -40.74	  1.72
NGC4395    	   120.0	   -40.41	  2.39
NGC4395    	   120.6	   -42.00	  2.07
NGC4395    	   121.8	   -39.41	  1.99
NGC4395    	   122.4	   -38.38	  2.00
NGC4395    	   123.6	   -39.29	  2.45
NGC4395    	   124.2	   -41.18	  2.07
NGC4395    	   125.4	   -38.24	  1.87
NGC4395    	   126.0	   -40.04	  2.19
NGC4395    	   127.2	   -35.03	  2.55
NGC4395    	   127.8	   -38.25	  1.87
NGC4395    	   129.0	   -34.80	  2.15
NGC4395    	   129.6	   -40.22	  1.89
NGC4395    	   130.8	   -37.40	  2.17
NGC4395    	   131.4	   -37.06	  1.87
NGC4395    	   132.6	   -40.77	  2.20
NGC4395    	   133.2	   -39.22	  1.49
NGC4395    	   134.4	   -38.90	  1.84
NGC4395    	   135.0	   -38.53	  1.50
NGC4395    	   136.2	   -35.53	  2.03
NGC4395    	   136.8	   -38.80	  1.54
NGC4395    	   138.0	   -35.42	  1.84
NGC4395    	   138.6	   -37.21	  1.50
NGC4395    	   139.8	   -35.78	  1.69
NGC4395    	   140.4	   -40.60	  1.43
NGC4395    	   141.6	   -37.82	  1.31
NGC4395    	   142.2	   -40.16	  1.07
NGC4395    	   143.4	   -35.51	  1.53
NGC4395    	   144.0	   -39.96	  0.92
NGC4395    	   145.2	   -34.63	  1.38
NGC4395    	   145.8	   -38.66	  0.93
NGC4395    	   147.0	   -35.90	  1.29
NGC4395    	   147.6	   -39.46	  0.89
NGC4395    	   148.8	   -36.97	  1.14
NGC4395    	   149.4	   -41.31	  0.82
NGC4395    	   150.6	   -43.77	  1.16
NGC4395    	   151.2	   -44.08	  0.87
NGC4395    	   152.4	   -46.48	  1.00
NGC4395    	   153.0	   -45.50	  0.99
NGC4395    	   154.2	   -48.93	  0.87
NGC4395    	   154.8	   -46.97	  0.86
NGC4395    	   156.0	   -48.61	  0.71
NGC4395    	   156.6	   -48.61	  0.83
NGC4395    	   157.8	   -47.81	  0.68
NGC4395    	   158.4	   -49.71	  0.78
NGC4395    	   159.6	   -47.93	  0.68
NGC4395    	   160.2	   -47.90	  0.73
NGC4395    	   161.4	   -46.65	  0.99
NGC4395    	   162.0	   -47.87	  0.97
NGC4395    	   163.2	   -47.13	  1.11
NGC4395    	   163.8	   -48.60	  0.95
NGC4395    	   165.0	   -47.84	  1.41
NGC4395    	   165.6	   -48.77	  1.38
NGC4395    	   166.8	   -49.19	  2.05
NGC4395    	   167.4	   -49.87	  1.35
NGC4395    	   168.6	   -50.29	  2.90
NGC4395    	   169.2	   -50.05	  1.67
NGC4395    	   171.0	   -51.44	  1.73
NGC4395    	   172.8	   -53.94	  2.08
NGC4395    	   174.6	   -53.51	  2.04
NGC4395    	   176.4	   -54.29	  2.21
NGC4395    	   178.2	   -56.03	  3.77
NGC4395    	   180.0	   -53.43	  2.32
NGC4395    	   181.8	   -57.84	  2.25
NGC4395    	   183.6	   -57.65	  1.59
NGC4395    	   185.4	   -58.23	  1.12
NGC4395    	   187.2	   -56.63	  0.89
NGC4395    	   189.0	   -56.77	  0.71
NGC4395    	   190.8	   -54.38	  0.64
NGC4395    	   192.6	   -52.99	  0.71
NGC4395    	   194.4	   -50.36	  0.70
NGC4395    	   196.2	   -51.56	  0.68
NGC4395    	   198.0	   -51.24	  0.67
NGC4395    	   199.8	   -53.09	  0.61
NGC4395    	   201.6	   -53.28	  0.62
NGC4395    	   203.4	   -53.39	  0.60
NGC4395    	   205.2	   -53.03	  0.65
NGC4395    	   207.0	   -52.94	  1.07
NGC4395    	   208.8	   -53.83	  1.47
NGC4395    	   210.6	   -54.33	  2.90
NGC4395    	   212.4	   -50.70	  5.42
NGC4395    	   214.2	   -48.30	  8.03
NGC4395    	   216.0	   -59.04	 10.54
NGC4395    	   217.8	   -63.36	 12.63
NGC4395    	   225.0	   -61.06	  8.01
NGC4395    	   226.8	   -51.15	 17.93
NGC4395    	   228.6	   -41.38	 16.77
NGC4395    	   230.4	   -46.43	  5.00
NGC4395    	   232.2	   -44.79	 11.64
NGC4395    	   234.0	   -45.05	 18.74
NGC4395    	   235.8	   -51.89	 15.68
NGC4395    	   295.2	   -68.99	 17.27
NGC4395    	   298.8	   -66.17	  6.37
NGC4395    	   300.6	   -68.95	  4.26
NGC4395    	   302.4	   -63.30	  3.30
NGC4395    	   304.2	   -63.74	  2.73
NGC4395    	   306.0	   -67.20	  5.54
NGC4395    	   307.8	   -67.37	 10.07
NGC4455    	   -63.9	    44.99	  5.17
NGC4455    	   -62.1	    42.17	  5.65
NGC4455    	   -60.3	    45.06	  3.39
NGC4455    	   -58.5	    46.88	  2.12
NGC4455    	   -56.7	    47.59	  1.90
NGC4455    	   -54.9	    47.08	  1.78
NGC4455    	   -53.1	    43.81	  1.87
NGC4455    	   -51.3	    43.28	  1.43
NGC4455    	   -49.5	    39.44	  1.39
NGC4455    	   -47.7	    37.49	  1.07
NGC4455    	   -45.9	    35.80	  1.34
NGC4455    	   -44.1	    33.19	  1.37
NGC4455    	   -42.3	    31.67	  1.55
NGC4455    	   -40.5	    29.55	  1.31
NGC4455    	   -38.7	    29.87	  2.05
NGC4455    	   -36.9	    30.42	  2.38
NGC4455    	   -35.1	    26.44	  1.86
NGC4455    	   -33.3	    30.36	  1.43
NGC4455    	   -31.5	    28.66	  1.36
NGC4455    	   -29.7	    29.24	  1.16
NGC4455    	   -27.9	    27.60	  0.71
NGC4455    	   -26.1	    26.81	  0.77
NGC4455    	   -24.3	    26.60	  0.77
NGC4455    	   -22.5	    26.34	  0.99
NGC4455    	   -20.7	    24.97	  0.93
NGC4455    	   -18.9	    24.55	  0.94
NGC4455    	   -17.1	    23.98	  1.46
NGC4455    	   -15.3	    22.12	  1.49
NGC4455    	   -13.5	    20.89	  2.44
NGC4455    	   -11.7	    17.89	  2.86
NGC4455    	    -9.9	    15.93	  3.12
NGC4455    	    -8.1	    11.79	  3.64
NGC4455    	    -6.3	    12.63	  2.69
NGC4455    	    -4.5	     9.42	  2.44
NGC4455    	    -2.7	     4.24	  2.24
NGC4455    	    -0.9	     3.88	  2.09
NGC4455    	     0.9	    -0.34	  2.55
NGC4455    	     2.7	    -3.67	  1.86
NGC4455    	     4.5	   -10.19	  1.18
NGC4455    	     6.3	   -13.67	  1.46
NGC4455    	     8.1	   -12.45	  1.47
NGC4455    	     9.9	   -12.90	  1.54
NGC4455    	    11.7	   -15.94	  1.44
NGC4455    	    13.5	   -12.28	  1.43
NGC4455    	    15.3	   -14.08	  1.28
NGC4455    	    17.1	   -15.58	  1.13
NGC4455    	    18.9	   -19.06	  1.16
NGC4455    	    20.7	   -19.64	  1.32
NGC4455    	    22.5	   -25.79	  1.03
NGC4455    	    24.3	   -26.38	  1.04
NGC4455    	    26.1	   -29.47	  0.99
NGC4455    	    27.9	   -31.93	  0.84
NGC4455    	    29.7	   -31.81	  0.68
NGC4455    	    31.5	   -30.76	  0.64
NGC4455    	    33.3	   -30.61	  0.64
NGC4455    	    35.1	   -29.58	  0.65
NGC4455    	    36.9	   -29.86	  0.65
NGC4455    	    38.7	   -30.50	  0.83
NGC4455    	    40.5	   -33.04	  1.18
NGC4455    	    42.3	   -34.36	  1.50
NGC4455    	    44.1	   -36.21	  1.94
NGC4455    	    45.9	   -36.64	  1.75
NGC4455    	    47.7	   -41.01	  2.00
NGC4455    	    49.5	   -43.89	  2.17
NGC4455    	    51.3	   -44.90	  1.38
NGC4455    	    53.1	   -43.76	  1.42
NGC4455    	    54.9	   -42.09	  1.47
NGC4455    	    56.7	   -42.39	  1.24
NGC4455    	    58.5	   -41.52	  1.17
NGC4455    	    60.3	   -43.04	  1.19
NGC4455    	    62.1	   -42.70	  0.94
NGC4455    	    63.9	   -42.87	  0.84
NGC4455    	    65.7	   -45.59	  0.79
NGC4455    	    67.5	   -44.37	  1.01
NGC4455    	    69.3	   -44.88	  0.89
NGC4455    	    71.1	   -45.60	  1.12
NGC4455    	    72.9	   -45.13	  1.13
NGC4455    	    74.7	   -46.68	  1.84
NGC4455    	    76.5	   -48.90	  2.86
NGC4455    	    78.3	   -47.89	  3.89
NGC5023    	  -118.8	   -86.78	  8.44
NGC5023    	  -117.0	   -82.78	  5.24
NGC5023    	  -115.2	   -79.15	  4.08
NGC5023    	  -113.4	   -77.19	  3.92
NGC5023    	  -111.6	   -81.65	  3.57
NGC5023    	  -109.8	   -78.47	  3.69
NGC5023    	  -108.0	   -77.91	  2.94
NGC5023    	  -106.2	   -81.84	  3.10
NGC5023    	  -104.4	   -87.47	  2.78
NGC5023    	  -102.6	   -88.74	  1.32
NGC5023    	  -100.8	   -89.57	  0.92
NGC5023    	   -99.0	   -87.17	  0.70
NGC5023    	   -97.2	   -83.84	  0.58
NGC5023    	   -95.4	   -81.27	  0.60
NGC5023    	   -93.6	   -80.29	  0.59
NGC5023    	   -91.8	   -77.82	  0.71
NGC5023    	   -90.0	   -76.55	  0.80
NGC5023    	   -88.2	   -71.83	  1.43
NGC5023    	   -86.4	   -65.65	  2.34
NGC5023    	   -84.6	   -62.50	  1.87
NGC5023    	   -82.8	   -60.89	  2.07
NGC5023    	   -81.0	   -56.35	  2.05
NGC5023    	   -79.2	   -55.26	  2.67
NGC5023    	   -77.4	   -61.72	  3.03
NGC5023    	   -75.6	   -63.01	  4.07
NGC5023    	   -73.8	   -65.09	  3.66
NGC5023    	   -72.0	   -57.29	  3.08
NGC5023    	   -70.2	   -55.98	  1.85
NGC5023    	   -68.4	   -59.27	  1.46
NGC5023    	   -66.6	   -61.61	  1.51
NGC5023    	   -64.8	   -61.30	  1.07
NGC5023    	   -63.0	   -60.63	  1.24
NGC5023    	   -61.2	   -56.40	  1.23
NGC5023    	   -59.4	   -52.95	  1.58
NGC5023    	   -57.6	   -41.16	  2.19
NGC5023    	   -55.8	   -42.39	  1.38
NGC5023    	   -54.0	   -43.53	  1.39
NGC5023    	   -52.2	   -46.45	  1.22
NGC5023    	   -50.4	   -49.82	  1.20
NGC5023    	   -48.6	   -52.33	  1.59
NGC5023    	   -46.8	   -55.11	  1.71
NGC5023    	   -45.0	   -55.06	  1.86
NGC5023    	   -43.2	   -54.50	  2.03
NGC5023    	   -41.4	   -50.58	  2.11
NGC5023    	   -39.6	   -50.73	  1.78
NGC5023    	   -37.8	   -47.27	  1.73
NGC5023    	   -36.0	   -42.46	  1.51
NGC5023    	   -34.2	   -42.34	  1.61
NGC5023    	   -32.4	   -39.45	  1.32
NGC5023    	   -30.6	   -38.17	  1.57
NGC5023    	   -28.8	   -38.17	  1.48
NGC5023    	   -27.0	   -37.26	  1.44
NGC5023    	   -25.2	   -36.97	  1.68
NGC5023    	   -23.4	   -36.32	  1.78
NGC5023    	   -21.6	   -34.10	  2.43
NGC5023    	   -19.8	   -28.09	  3.10
NGC5023    	   -18.0	   -23.67	  2.43
NGC5023    	   -16.2	   -19.36	  2.09
NGC5023    	   -14.4	   -16.07	  2.48
NGC5023    	   -12.6	   -17.40	  1.82
NGC5023    	   -10.8	   -15.51	  1.69
NGC5023    	    -9.0	   -15.57	  1.57
NGC5023    	    -7.2	   -14.45	  1.26
NGC5023    	    -5.4	   -11.50	  1.20
NGC5023    	    -3.6	    -9.79	  1.22
NGC5023    	    -1.8	    -6.10	  1.37
NGC5023    	     0.0	    -1.37	  1.13
NGC5023    	     1.8	     4.09	  1.17
NGC5023    	     3.6	     6.69	  1.07
NGC5023    	     5.4	     7.96	  0.89
NGC5023    	     7.2	     8.23	  0.92
NGC5023    	     9.0	    10.77	  0.91
NGC5023    	    10.8	    12.66	  0.95
NGC5023    	    12.6	    15.90	  1.12
NGC5023    	    14.4	    19.90	  1.05
NGC5023    	    16.2	    23.19	  1.08
NGC5023    	    18.0	    25.78	  1.01
NGC5023    	    19.8	    29.28	  1.18
NGC5023    	    21.6	    33.17	  0.93
NGC5023    	    23.4	    36.09	  0.89
NGC5023    	    25.2	    37.12	  0.63
NGC5023    	    27.0	    36.65	  0.71
NGC5023    	    28.8	    36.01	  0.66
NGC5023    	    30.6	    37.79	  0.66
NGC5023    	    32.4	    39.35	  0.67
NGC5023    	    34.2	    41.26	  0.96
NGC5023    	    36.0	    40.84	  0.89
NGC5023    	    37.8	    42.82	  1.43
NGC5023    	    39.6	    42.20	  1.65
NGC5023    	    41.4	    46.17	  1.92
NGC5023    	    43.2	    48.21	  2.19
NGC5023    	    45.0	    47.42	  3.26
NGC5023    	    46.8	    50.18	  4.17
NGC5023    	    48.6	    47.68	  2.42
NGC5023    	    50.4	    51.12	  2.22
NGC5023    	    52.2	    52.53	  1.46
NGC5023    	    54.0	    53.36	  1.50
NGC5023    	    55.8	    57.11	  1.20
NGC5023    	    57.6	    58.95	  1.24
NGC5023    	    59.4	    62.47	  1.12
NGC5023    	    61.2	    63.34	  1.44
NGC5023    	    63.0	    64.73	  1.95
NGC5023    	    64.8	    62.97	  2.47
NGC5023    	    66.6	    63.37	  1.73
NGC5023    	    68.4	    63.33	  1.48
NGC5023    	    70.2	    61.39	  1.68
NGC5023    	    72.0	    60.07	  1.87
NGC5023    	    73.8	    60.47	  2.04
NGC5023    	    75.6	    59.24	  2.79
NGC5023    	    77.4	    60.21	  4.47
NGC5023    	    79.2	    61.79	  5.94
NGC5023    	    81.0	    58.33	  4.99
NGC5023    	    82.8	    60.40	  3.26
NGC5023    	    84.6	    56.04	  2.40
NGC5023    	    86.4	    57.12	  2.34
NGC5023    	    88.2	    55.54	  2.09
NGC5023    	    90.0	    59.20	  2.96
